txn_id,date,time,datetime,amount,type,category,merchant,upi_id,status,note
TXN100187,2025-04-08,20:06:31,2025-04-08T20:06:31,527.5,Debit,Dining,CafeBrew,refund@paytm,Pending,Dining payment to CafeBrew
TXN100188,2024-08-21,13:22:46,2024-08-21T13:22:46,1105.74,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN100189,2025-01-06,10:52:02,2025-01-06T10:52:02,1258.63,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100190,2024-10-19,12:07:21,2024-10-19T12:07:21,349.5,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN100191,2024-04-24,23:26:35,2024-04-24T23:26:35,1197.4,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100192,2024-01-11,14:44:05,2024-01-11T14:44:05,818.24,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN100193,2024-12-20,18:36:14,2024-12-20T18:36:14,488.25,Debit,Health,MediCare,friend1@oksbi,Success,Health payment to MediCare
TXN100194,2024-04-06,04:24:50,2024-04-06T04:24:50,879.46,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN100195,2024-06-27,12:25:37,2024-06-27T12:25:37,1182.04,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100196,2024-10-19,12:44:12,2024-10-19T12:44:12,58.4,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN100197,2024-08-23,14:36:51,2024-08-23T14:36:51,379.67,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN100198,2025-03-17,22:43:17,2025-03-17T22:43:17,255.96,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100199,2024-03-31,03:02:52,2024-03-31T03:02:52,537.81,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100200,2024-10-02,05:42:51,2024-10-02T05:42:51,454.69,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100201,2025-01-25,16:22:55,2025-01-25T16:22:55,97.95,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100202,2024-02-20,21:14:45,2024-02-20T21:14:45,2352.76,Debit,Health,MediCare,refund@paytm,Failed,Health payment to MediCare
TXN100203,2025-05-12,16:16:18,2025-05-12T16:16:18,25.23,Debit,Health,MediCare,friend1@oksbi,Success,Health payment to MediCare
TXN100204,2024-08-26,20:14:04,2024-08-26T20:14:04,680.56,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN100205,2025-02-19,08:24:22,2025-02-19T08:24:22,253.17,Debit,Entertainment,MovieHub,friend1@oksbi,Failed,Entertainment payment to MovieHub
TXN100206,2024-01-11,13:06:12,2024-01-11T13:06:12,87.76,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100207,2024-03-01,17:23:34,2024-03-01T17:23:34,109.76,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN100208,2025-08-10,16:10:34,2025-08-10T16:10:34,752.01,Credit,Refund,SellerX,salary@hdfc,Success,Refund payment to SellerX
TXN100209,2024-04-17,08:18:10,2024-04-17T08:18:10,1839.03,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100210,2025-06-29,01:43:33,2025-06-29T01:43:33,676.75,Credit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN100211,2025-03-14,13:42:00,2025-03-14T13:42:00,441.11,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100212,2024-05-13,03:42:27,2024-05-13T03:42:27,267.24,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100213,2024-03-11,22:21:38,2024-03-11T22:21:38,193.34,Credit,Refund,SellerX,friend1@oksbi,Success,Refund payment to SellerX
TXN100214,2025-06-01,03:36:29,2025-06-01T03:36:29,6.12,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN100215,2024-09-15,16:17:35,2024-09-15T16:17:35,1397.0,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100216,2024-09-09,06:11:47,2024-09-09T06:11:47,340.48,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN100217,2024-12-29,13:35:59,2024-12-29T13:35:59,2059.06,Debit,Education,EduWorld,salary@hdfc,Success,Education payment to EduWorld
TXN100218,2024-10-21,09:38:24,2024-10-21T09:38:24,1379.77,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100219,2025-10-09,07:49:25,2025-10-09T07:49:25,1391.97,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN100220,2025-02-17,18:10:29,2025-02-17T18:10:29,656.89,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100221,2024-09-12,17:50:14,2024-09-12T17:50:14,951.95,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100222,2024-06-02,03:32:13,2024-06-02T03:32:13,263.76,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100223,2024-10-02,04:43:29,2024-10-02T04:43:29,791.4,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100224,2024-05-08,03:49:38,2024-05-08T03:49:38,87.83,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100225,2024-04-08,15:00:54,2024-04-08T15:00:54,770.07,Debit,Shopping,ShopEasy,friend1@oksbi,Pending,Shopping payment to ShopEasy
TXN100226,2024-04-22,01:15:34,2024-04-22T01:15:34,724.24,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100227,2025-08-03,17:51:00,2025-08-03T17:51:00,280.69,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100228,2024-01-14,09:01:34,2024-01-14T09:01:34,770.91,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100229,2025-05-19,05:23:39,2025-05-19T05:23:39,890.87,Credit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100230,2025-01-23,04:34:56,2025-01-23T04:34:56,645.33,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100231,2024-04-28,18:47:37,2024-04-28T18:47:37,276.48,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100232,2024-07-26,11:58:29,2024-07-26T11:58:29,336.01,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100233,2025-03-26,06:22:41,2025-03-26T06:22:41,579.27,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN100234,2025-01-12,16:19:41,2025-01-12T16:19:41,594.63,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN100235,2025-04-30,04:16:28,2025-04-30T04:16:28,1117.32,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100236,2024-06-25,15:41:06,2024-06-25T15:41:06,2041.02,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100237,2025-08-13,10:24:25,2025-08-13T10:24:25,617.68,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100238,2024-11-16,22:22:03,2024-11-16T22:22:03,847.57,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100239,2024-08-14,04:58:56,2024-08-14T04:58:56,485.66,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN100240,2024-12-14,08:41:05,2024-12-14T08:41:05,309.69,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN100241,2024-02-10,11:58:26,2024-02-10T11:58:26,222.05,Credit,Salary,AcmeCorp,shivap@ybl,Success,Salary payment to AcmeCorp
TXN100242,2024-06-10,06:35:18,2024-06-10T06:35:18,421.88,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100243,2025-07-22,14:24:45,2025-07-22T14:24:45,1604.05,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN100244,2024-03-09,23:47:01,2024-03-09T23:47:01,1273.12,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100245,2024-02-22,11:55:41,2024-02-22T11:55:41,201.38,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100246,2025-07-08,05:22:29,2025-07-08T05:22:29,1129.83,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100247,2024-11-28,14:35:27,2024-11-28T14:35:27,1525.86,Debit,Shopping,ShopEasy,merchant@axis,Failed,Shopping payment to ShopEasy
TXN100248,2024-10-25,01:56:38,2024-10-25T01:56:38,160.8,Debit,Groceries,BigMart,grocery@icici,Failed,Groceries payment to BigMart
TXN100249,2024-08-17,20:29:30,2024-08-17T20:29:30,324.9,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN100250,2025-08-17,15:37:47,2025-08-17T15:37:47,1650.51,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN100251,2024-12-17,04:11:16,2024-12-17T04:11:16,81.22,Credit,Salary,AcmeCorp,refund@paytm,Success,Salary payment to AcmeCorp
TXN100252,2024-10-04,07:58:05,2024-10-04T07:58:05,197.38,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN100253,2025-01-14,11:15:48,2025-01-14T11:15:48,626.0,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100254,2025-01-04,01:32:40,2025-01-04T01:32:40,253.89,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100255,2024-07-30,14:20:08,2024-07-30T14:20:08,1461.62,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN100256,2025-07-03,23:08:10,2025-07-03T23:08:10,70.63,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN100257,2024-01-20,05:18:18,2024-01-20T05:18:18,938.37,Credit,Travel,QuickFlights,salary@hdfc,Success,Travel payment to QuickFlights
TXN100258,2025-07-01,08:35:40,2025-07-01T08:35:40,1043.27,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN100259,2025-02-17,10:01:27,2025-02-17T10:01:27,961.4,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100260,2024-01-04,10:00:44,2024-01-04T10:00:44,288.34,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN100261,2024-06-10,08:34:49,2024-06-10T08:34:49,1504.69,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100262,2025-05-01,18:33:56,2025-05-01T18:33:56,389.08,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100263,2025-03-31,19:49:18,2025-03-31T19:49:18,345.13,Credit,Salary,AcmeCorp,merchant@axis,Success,Salary payment to AcmeCorp
TXN100264,2024-05-31,12:04:59,2024-05-31T12:04:59,1238.66,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100265,2024-07-28,13:08:19,2024-07-28T13:08:19,1898.65,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100266,2024-03-08,06:57:25,2024-03-08T06:57:25,323.9,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100267,2025-02-02,10:33:34,2025-02-02T10:33:34,242.11,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN100268,2024-02-27,17:05:08,2024-02-27T17:05:08,486.29,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN100269,2024-01-06,15:12:59,2024-01-06T15:12:59,60.81,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100270,2025-01-27,20:08:44,2025-01-27T20:08:44,551.21,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100271,2024-10-09,11:32:43,2024-10-09T11:32:43,10.04,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100272,2025-01-18,06:47:57,2025-01-18T06:47:57,110.14,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100273,2024-10-28,14:02:26,2024-10-28T14:02:26,268.64,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100274,2025-10-06,13:28:08,2025-10-06T13:28:08,1045.87,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100275,2024-07-23,21:12:44,2024-07-23T21:12:44,97.51,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100276,2024-02-29,02:18:29,2024-02-29T02:18:29,706.83,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100277,2024-12-29,15:31:46,2024-12-29T15:31:46,881.75,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100278,2024-12-10,10:47:58,2024-12-10T10:47:58,1844.59,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100279,2025-01-02,16:14:49,2025-01-02T16:14:49,1908.2,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100280,2024-11-25,03:00:00,2024-11-25T03:00:00,970.49,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN100281,2024-06-30,13:06:40,2024-06-30T13:06:40,302.63,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100282,2025-10-20,06:51:41,2025-10-20T06:51:41,831.06,Debit,Travel,QuickFlights,grocery@icici,Success,Travel payment to QuickFlights
TXN100283,2024-10-08,08:24:26,2024-10-08T08:24:26,1059.67,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN100284,2024-01-30,03:50:32,2024-01-30T03:50:32,1046.81,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100285,2024-07-18,03:34:58,2024-07-18T03:34:58,1902.05,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN100286,2024-02-08,07:44:31,2024-02-08T07:44:31,564.05,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100287,2025-04-20,14:11:47,2025-04-20T14:11:47,644.29,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN100288,2025-10-08,15:32:02,2025-10-08T15:32:02,538.55,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100289,2025-01-31,02:50:43,2025-01-31T02:50:43,771.25,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100290,2025-08-25,03:36:27,2025-08-25T03:36:27,138.38,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN100291,2024-08-05,03:35:11,2024-08-05T03:35:11,2944.17,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100292,2025-08-12,22:47:24,2025-08-12T22:47:24,699.62,Debit,Education,EduWorld,refund@paytm,Success,Education payment to EduWorld
TXN100293,2025-03-05,14:24:47,2025-03-05T14:24:47,610.37,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100294,2025-02-03,13:33:29,2025-02-03T13:33:29,443.34,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100295,2024-12-04,02:45:38,2024-12-04T02:45:38,1477.16,Debit,Travel,QuickFlights,friend1@oksbi,Failed,Travel payment to QuickFlights
TXN100296,2025-06-15,22:01:46,2025-06-15T22:01:46,527.51,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN100297,2024-12-26,00:12:26,2024-12-26T00:12:26,918.62,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100298,2024-03-31,23:48:10,2024-03-31T23:48:10,1574.0,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN100299,2025-04-13,02:24:33,2025-04-13T02:24:33,625.57,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100300,2025-08-17,16:06:42,2025-08-17T16:06:42,800.12,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100301,2025-07-22,11:40:24,2025-07-22T11:40:24,968.19,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100302,2025-08-10,22:58:16,2025-08-10T22:58:16,444.17,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN100303,2025-08-15,09:33:33,2025-08-15T09:33:33,1020.82,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100304,2024-10-05,09:53:22,2024-10-05T09:53:22,1618.66,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100305,2024-06-01,16:02:24,2024-06-01T16:02:24,96.08,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100306,2025-05-10,04:17:24,2025-05-10T04:17:24,991.62,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100307,2025-01-09,07:25:50,2025-01-09T07:25:50,2464.28,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100308,2025-09-03,02:48:45,2025-09-03T02:48:45,285.3,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN100309,2025-05-05,02:59:48,2025-05-05T02:59:48,2359.18,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100310,2024-08-08,11:59:12,2024-08-08T11:59:12,186.37,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100311,2024-10-28,14:29:44,2024-10-28T14:29:44,1114.3,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100312,2024-02-18,21:48:10,2024-02-18T21:48:10,404.7,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN100313,2025-04-04,07:35:04,2025-04-04T07:35:04,1625.86,Debit,Shopping,ShopEasy,shivap@ybl,Failed,Shopping payment to ShopEasy
TXN100314,2024-10-06,00:56:52,2024-10-06T00:56:52,956.62,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100315,2025-09-15,22:38:52,2025-09-15T22:38:52,444.75,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN100316,2025-02-23,00:53:14,2025-02-23T00:53:14,1558.77,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100317,2025-08-18,14:53:22,2025-08-18T14:53:22,718.24,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100318,2025-09-01,17:01:42,2025-09-01T17:01:42,902.92,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN100319,2025-02-11,03:45:11,2025-02-11T03:45:11,75.29,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN100320,2024-02-01,01:44:08,2024-02-01T01:44:08,1101.38,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN100321,2024-09-20,07:46:08,2024-09-20T07:46:08,506.7,Credit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100322,2025-02-14,02:16:14,2025-02-14T02:16:14,2210.23,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100323,2025-04-03,11:01:53,2025-04-03T11:01:53,252.26,Debit,Groceries,BigMart,refund@paytm,Failed,Groceries payment to BigMart
TXN100324,2025-04-20,02:09:45,2025-04-20T02:09:45,310.22,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN100325,2025-02-04,19:42:50,2025-02-04T19:42:50,557.42,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100326,2024-10-06,10:42:42,2024-10-06T10:42:42,545.22,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100327,2024-12-04,01:04:40,2024-12-04T01:04:40,611.48,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100328,2025-01-28,03:46:52,2025-01-28T03:46:52,195.75,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100329,2025-02-27,03:40:08,2025-02-27T03:40:08,444.68,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100330,2025-05-16,09:01:50,2025-05-16T09:01:50,419.41,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100331,2024-01-14,19:46:41,2024-01-14T19:46:41,42.42,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100332,2024-10-15,14:24:03,2024-10-15T14:24:03,116.55,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100333,2024-01-21,00:18:45,2024-01-21T00:18:45,1265.09,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100334,2024-04-05,10:11:05,2024-04-05T10:11:05,303.8,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100335,2025-04-11,12:51:49,2025-04-11T12:51:49,77.67,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100336,2025-08-31,22:32:29,2025-08-31T22:32:29,711.14,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100337,2025-03-22,12:59:44,2025-03-22T12:59:44,686.11,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100338,2024-02-08,03:50:19,2024-02-08T03:50:19,548.91,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100339,2025-03-09,10:47:13,2025-03-09T10:47:13,916.28,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN100340,2024-01-29,09:08:34,2024-01-29T09:08:34,253.27,Debit,Education,EduWorld,refund@paytm,Success,Education payment to EduWorld
TXN100341,2024-01-06,13:52:01,2024-01-06T13:52:01,1690.67,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100342,2025-09-27,13:08:26,2025-09-27T13:08:26,341.43,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
